0, 0, Header, 1, 17, 480
1, 0, Start_track
1, 0, Title_t, "Klaviersonate No. 5 -  1. Satz"
1, 0, Copyright_t, "Copyright © 2008 by Bernd Krueger"
1, 0, Text_t, "Ludwig van Beethoven"
1, 0, Text_t, "Allegro molto e con brio"
1, 0, Text_t, "Erstellt: 16.11.2008\012"
1, 0, Text_t, "Update am 2.5.2012\012"
1, 0, Text_t, "Dauer: 6:31 Minuten\012"
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, -3, "major"
1, 0, Tempo, 327297
1, 0, Marker_t, "Teil1"
1, 960, Tempo, 318302
1, 2280, Tempo, 353753
1, 2400, Tempo, 327297
1, 3360, Tempo, 351906
1, 3840, Tempo, 333537
1, 4800, Tempo, 343348
1, 5280, Tempo, 401016
1, 5760, Tempo, 327297
1, 6720, Tempo, 318302
1, 8040, Tempo, 353753
1, 8160, Tempo, 327297
1, 9120, Tempo, 342231
1, 9600, Tempo, 333537
1, 10560, Tempo, 343348
1, 11040, Tempo, 445203
1, 11400, Tempo, 386274
1, 11520, Tempo, 329345
1, 12480, Tempo, 351391
1, 12960, Tempo, 337819
1, 13920, Tempo, 407221
1, 14280, Tempo, 386274
1, 14400, Tempo, 329345
1, 15360, Tempo, 351391
1, 15840, Tempo, 337819
1, 17160, Tempo, 386274
1, 17280, Tempo, 325203
1, 18240, Tempo, 345602
1, 18720, Tempo, 329670
1, 19200, Tempo, 340020
1, 19680, Tempo, 329670
1, 20160, Tempo, 342231
1, 20640, Tempo, 330579
1, 21120, Tempo, 353753
1, 21600, Tempo, 345602
1, 22080, Tempo, 351391
1, 23040, Tempo, 342231
1, 23998, Tempo, 341122
1, 24022, Tempo, 342231
1, 24046, Tempo, 343348
1, 24070, Tempo, 344471
1, 24094, Tempo, 345602
1, 24118, Tempo, 347887
1, 24142, Tempo, 349040
1, 24166, Tempo, 350222
1, 24190, Tempo, 351391
1, 24214, Tempo, 353753
1, 24238, Tempo, 354946
1, 24262, Tempo, 356146
1, 24286, Tempo, 357356
1, 24310, Tempo, 358573
1, 24334, Tempo, 361054
1, 24358, Tempo, 362297
1, 24382, Tempo, 363548
1, 24406, Tempo, 364808
1, 24430, Tempo, 367354
1, 24480, Tempo, 341122
1, 26400, Tempo, 342231
1, 26878, Tempo, 341122
1, 26902, Tempo, 342231
1, 26926, Tempo, 343348
1, 26950, Tempo, 344471
1, 26974, Tempo, 345602
1, 26998, Tempo, 347887
1, 27022, Tempo, 349040
1, 27046, Tempo, 350222
1, 27070, Tempo, 351391
1, 27094, Tempo, 353753
1, 27118, Tempo, 354946
1, 27142, Tempo, 356146
1, 27166, Tempo, 357356
1, 27190, Tempo, 358573
1, 27214, Tempo, 361054
1, 27238, Tempo, 362297
1, 27262, Tempo, 363548
1, 27286, Tempo, 364808
1, 27310, Tempo, 367354
1, 27360, Tempo, 341122
1, 27840, Tempo, 342231
1, 28318, Tempo, 341122
1, 28342, Tempo, 342231
1, 28366, Tempo, 343348
1, 28390, Tempo, 344471
1, 28414, Tempo, 345602
1, 28438, Tempo, 347887
1, 28462, Tempo, 349040
1, 28486, Tempo, 350222
1, 28510, Tempo, 351391
1, 28534, Tempo, 353753
1, 28558, Tempo, 354946
1, 28582, Tempo, 356146
1, 28606, Tempo, 357356
1, 28630, Tempo, 358573
1, 28654, Tempo, 361054
1, 28678, Tempo, 362297
1, 28702, Tempo, 363548
1, 28726, Tempo, 364808
1, 28750, Tempo, 367354
1, 29280, Tempo, 342231
1, 29758, Tempo, 341122
1, 29782, Tempo, 342231
1, 29806, Tempo, 343348
1, 29830, Tempo, 344471
1, 29854, Tempo, 345602
1, 29878, Tempo, 347887
1, 29902, Tempo, 349040
1, 29926, Tempo, 350222
1, 29950, Tempo, 351391
1, 29974, Tempo, 353753
1, 29998, Tempo, 354946
1, 30022, Tempo, 356146
1, 30046, Tempo, 357356
1, 30070, Tempo, 358573
1, 30094, Tempo, 361054
1, 30118, Tempo, 362297
1, 30142, Tempo, 363548
1, 30166, Tempo, 364808
1, 30190, Tempo, 367354
1, 30240, Tempo, 327297
1, 31200, Tempo, 316623
1, 31680, Tempo, 314136
1, 32520, Tempo, 353753
1, 32640, Tempo, 327297
1, 33960, Tempo, 327297
1, 34080, Tempo, 317460
1, 34560, Tempo, 314961
1, 35400, Tempo, 353753
1, 35520, Tempo, 327297
1, 36840, Tempo, 327297
1, 36960, Tempo, 318302
1, 37440, Tempo, 314961
1, 38280, Tempo, 353753
1, 38400, Tempo, 327297
1, 38880, Tempo, 324272
1, 39360, Tempo, 333537
1, 40320, Tempo, 325274
1, 40800, Tempo, 331437
1, 41760, Tempo, 345602
1, 42240, Tempo, 341122
1, 44640, Tempo, 328317
1, 46080, Tempo, 336738
1, 46560, Tempo, 328317
1, 47040, Tempo, 341122
1, 47520, Tempo, 330396
1, 48000, Tempo, 336738
1, 48960, Tempo, 326282
1, 49920, Tempo, 346741
1, 50400, Tempo, 331437
1, 50880, Tempo, 341122
1, 51840, Tempo, 333537
1, 52320, Tempo, 323276
1, 52800, Tempo, 341122
1, 53280, Tempo, 324272
1, 53760, Tempo, 336738
1, 54720, Tempo, 326282
1, 55680, Tempo, 337819
1, 56160, Tempo, 326282
1, 56640, Tempo, 334597
1, 57600, Tempo, 336738
1, 58080, Tempo, 322286
1, 58560, Tempo, 341122
1, 59040, Tempo, 326282
1, 59520, Tempo, 336738
1, 60480, Tempo, 326282
1, 61440, Tempo, 337819
1, 61920, Tempo, 331437
1, 62400, Tempo, 337819
1, 63360, Tempo, 326282
1, 64320, Tempo, 346741
1, 64800, Tempo, 331437
1, 65280, Tempo, 341122
1, 66240, Tempo, 331437
1, 66720, Tempo, 341122
1, 68160, Tempo, 334597
1, 69600, Tempo, 326975
1, 70080, Tempo, 342231
1, 70560, Tempo, 332410
1, 72480, Tempo, 327869
1, 72960, Tempo, 342231
1, 73440, Tempo, 331492
1, 74880, Tempo, 321716
1, 75360, Tempo, 315789
1, 76080, Tempo, 349040
1, 76320, Tempo, 321716
1, 76800, Tempo, 314961
1, 77520, Tempo, 347887
1, 77760, Tempo, 325203
1, 78240, Tempo, 314136
1, 78960, Tempo, 340020
1, 79171, Tempo, 334597
1, 79339, Tempo, 333537
1, 79483, Tempo, 332484
1, 79651, Tempo, 331437
1, 79795, Tempo, 330396
1, 79963, Tempo, 329345
1, 80107, Tempo, 328317
1, 80194, Tempo, 329670
1, 80266, Tempo, 328767
1, 80338, Tempo, 327869
1, 80410, Tempo, 326975
1, 80458, Tempo, 326087
1, 80530, Tempo, 325203
1, 80602, Tempo, 324324
1, 80650, Tempo, 323450
1, 80722, Tempo, 322581
1, 80794, Tempo, 321716
1, 80842, Tempo, 320856
1, 80880, Tempo, 320000
1, 81840, Tempo, 344471
1, 82200, Tempo, 332484
1, 82315, Tempo, 329345
1, 82378, Tempo, 327869
1, 82474, Tempo, 326975
1, 82570, Tempo, 326087
1, 82666, Tempo, 325203
1, 82762, Tempo, 324324
1, 82858, Tempo, 323450
1, 82954, Tempo, 322581
1, 83002, Tempo, 323450
1, 83050, Tempo, 324324
1, 83098, Tempo, 325203
1, 83146, Tempo, 326087
1, 83194, Tempo, 326975
1, 83242, Tempo, 327869
1, 83290, Tempo, 328767
1, 83338, Tempo, 329670
1, 83386, Tempo, 330579
1, 83410, Tempo, 331492
1, 83443, Tempo, 333537
1, 83515, Tempo, 334597
1, 84960, Tempo, 334597
1, 85099, Tempo, 333537
1, 85243, Tempo, 332484
1, 85411, Tempo, 331437
1, 85555, Tempo, 330396
1, 85723, Tempo, 329345
1, 85867, Tempo, 328317
1, 86035, Tempo, 327297
1, 86179, Tempo, 326282
1, 86640, Tempo, 318302
1, 87600, Tempo, 344471
1, 87960, Tempo, 332484
1, 87970, Tempo, 329670
1, 88042, Tempo, 328767
1, 88090, Tempo, 327869
1, 88162, Tempo, 326975
