0, 0, Header, 1, 17, 480
1, 0, Start_track
1, 0, Title_t, "Sonate Op. 10 No. 1 2. Satz"
1, 0, Copyright_t, "Copyright © 2008 by Bernd Krueger"
1, 0, Text_t, "Ludwig van Beethoven"
1, 0, Text_t, "Adagio molto"
1, 0, Text_t, "Erstellt: 6.12.2008\012"
1, 0, Text_t, "Update: 6.5.2012\012"
1, 0, Text_t, "Dauer:  6:32 Minuten\012"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -4, "major"
1, 0, Tempo, 875912
1, 720, Tempo, 944882
1, 960, Tempo, 869565
1, 1680, Tempo, 909091
1, 1920, Tempo, 888889
1, 2880, Tempo, 888889
1, 3600, Tempo, 915891
1, 3840, Tempo, 869565
1, 4560, Tempo, 937500
1, 4800, Tempo, 863309
1, 5580, Tempo, 909091
1, 5760, Tempo, 857143
1, 8460, Tempo, 902256
1, 8640, Tempo, 851064
1, 9360, Tempo, 909091
1, 9600, Tempo, 851064
1, 10380, Tempo, 909091
1, 10560, Tempo, 736196
1, 10800, Tempo, 851064
1, 11520, Tempo, 875912
1, 11760, Tempo, 875912
1, 12480, Tempo, 869565
1, 12960, Tempo, 909091
1, 13440, Tempo, 875912
1, 14400, Tempo, 1212121
1, 14520, Tempo, 967742
1, 14880, Tempo, 909091
1, 15120, Tempo, 1000000
1, 15240, Tempo, 1290323
1, 15360, Tempo, 875912
1, 16080, Tempo, 944882
1, 16320, Tempo, 869565
1, 17040, Tempo, 909091
1, 17280, Tempo, 888889
1, 17760, Tempo, 869565
1, 18240, Tempo, 851064
1, 18600, Tempo, 902256
1, 18720, Tempo, 851064
1, 18960, Tempo, 915891
1, 19200, Tempo, 869565
1, 19920, Tempo, 937500
1, 20160, Tempo, 863309
1, 20940, Tempo, 909091
1, 21120, Tempo, 857143
1, 21480, Tempo, 839161
1, 22560, Tempo, 851064
1, 23040, Tempo, 857143
1, 23820, Tempo, 902256
1, 24000, Tempo, 851064
1, 24720, Tempo, 909091
1, 24960, Tempo, 851064
1, 25740, Tempo, 909091
1, 25920, Tempo, 839161
1, 26640, Tempo, 909091
1, 26880, Tempo, 839161
1, 27600, Tempo, 869565
1, 27840, Tempo, 839161
1, 28560, Tempo, 1008403
1, 28800, Tempo, 952381
1, 29280, Tempo, 930233
1, 29640, Tempo, 1142857
1, 29760, Tempo, 944882
1, 30720, Tempo, 839161
1, 31920, Tempo, 916031
1, 32160, Tempo, 833333
1, 32640, Tempo, 882353
1, 34560, Tempo, 845070
1, 35760, Tempo, 960000
1, 36000, Tempo, 851064
1, 38400, Tempo, 857143
1, 38880, Tempo, 827586
1, 39360, Tempo, 857143
1, 40140, Tempo, 960000
1, 40320, Tempo, 857143
1, 42240, Tempo, 839161
1, 43440, Tempo, 857143
1, 43680, Tempo, 845070
1, 43920, Tempo, 882353
1, 44160, Tempo, 839161
1, 45600, Tempo, 833333
1, 45900, Tempo, 930233
1, 46080, Tempo, 863309
1, 46560, Tempo, 833333
1, 47760, Tempo, 895522
1, 48000, Tempo, 857143
1, 48960, Tempo, 839161
1, 49200, Tempo, 857143
1, 49440, Tempo, 833333
1, 49800, Tempo, 930233
1, 49920, Tempo, 857143
1, 51837, Tempo, 1016949
1, 51875, Tempo, 1008403
1, 51894, Tempo, 1000000
1, 51914, Tempo, 991736
1, 51952, Tempo, 983607
1, 51971, Tempo, 975610
1, 51990, Tempo, 967742
1, 52010, Tempo, 960000
1, 52048, Tempo, 952381
1, 52067, Tempo, 944882
1, 52086, Tempo, 937500
1, 52106, Tempo, 930233
1, 52144, Tempo, 923077
1, 52163, Tempo, 916031
1, 52182, Tempo, 909091
1, 52202, Tempo, 902256
1, 52240, Tempo, 895522
1, 52259, Tempo, 888889
1, 52278, Tempo, 882353
1, 52298, Tempo, 875912
1, 52336, Tempo, 869565
1, 52355, Tempo, 863309
1, 52374, Tempo, 857143
1, 52394, Tempo, 851064
1, 52440, Tempo, 1016949
1, 52500, Tempo, 1600000
1, 52560, Tempo, 845070
1, 53277, Tempo, 845070
1, 53507, Tempo, 952381
1, 53760, Tempo, 869565
1, 54600, Tempo, 983607
1, 54720, Tempo, 863309
1, 55680, Tempo, 1016949
1, 55715, Tempo, 1008403
1, 55734, Tempo, 1000000
1, 55754, Tempo, 991736
1, 55792, Tempo, 983607
1, 55811, Tempo, 975610
1, 55830, Tempo, 967742
1, 55850, Tempo, 960000
1, 55888, Tempo, 952381
1, 55907, Tempo, 944882
1, 55926, Tempo, 937500
1, 55946, Tempo, 930233
1, 55984, Tempo, 923077
1, 56003, Tempo, 916031
1, 56022, Tempo, 909091
1, 56042, Tempo, 902256
1, 56080, Tempo, 895522
1, 56099, Tempo, 888889
