0, 0, Header, 1, 17, 480
1, 0, Start_track
1, 0, Title_t, "Grande Sonata Opus 22 3. movement"
1, 0, Copyright_t, "Copyright © 2009 by Bernd Krueger"
1, 0, Text_t, "Ludwig van Beethoven"
1, 0, Text_t, "Minuetto"
1, 0, Text_t, "Erstellt: 24.10.2009\012"
1, 0, Text_t, "Update: 29.5.2012\012"
1, 0, Text_t, "Dauer: 3:03 Minuten\012"
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, -2, "major"
1, 0, Tempo, 540687
1, 960, Tempo, 508431
1, 960, Marker_t, "Teil 1"
1, 1320, Tempo, 556948
1, 1440, Tempo, 506329
1, 2400, Tempo, 493827
1, 2640, Tempo, 517911
1, 2880, Tempo, 492611
1, 4080, Tempo, 515508
1, 4320, Tempo, 494805
1, 5640, Tempo, 543331
1, 5760, Tempo, 513128
1, 6720, Tempo, 492611
1, 8040, Tempo, 522830
1, 8160, Tempo, 490436
1, 9480, Tempo, 515508
1, 9600, Tempo, 490436
1, 9960, Tempo, 508431
1, 10080, Tempo, 490436
1, 10440, Tempo, 510769
1, 10560, Tempo, 492611
1, 11280, Tempo, 556948
1, 11400, Tempo, 622665
1, 11520, Tempo, 540687
1, 12000, Tempo, 568720
1, 12480, Tempo, 508431
1, 12480, Marker_t, "Teil 1 Wiederholung"
1, 12840, Tempo, 556948
1, 12960, Tempo, 504202
1, 13920, Tempo, 485830
1, 14160, Tempo, 517911
1, 14400, Tempo, 492611
1, 15360, Tempo, 483871
1, 15600, Tempo, 515508
1, 15840, Tempo, 494805
1, 16800, Tempo, 489796
1, 17160, Tempo, 543331
1, 17280, Tempo, 513128
1, 18240, Tempo, 492611
1, 18960, Tempo, 485830
1, 19560, Tempo, 522830
1, 19680, Tempo, 490436
1, 20400, Tempo, 485830
1, 21000, Tempo, 515508
1, 21120, Tempo, 490436
1, 21480, Tempo, 508431
1, 21600, Tempo, 490436
1, 21960, Tempo, 510769
1, 22080, Tempo, 492611
1, 22800, Tempo, 556948
1, 22920, Tempo, 648649
1, 23040, Tempo, 540687
1, 23520, Tempo, 609013
1, 23955, Tempo, 441566
1, 23967, Tempo, 471661
1, 23969, Tempo, 483871
1, 23981, Tempo, 487805
1, 23995, Tempo, 500000
1, 24000, Marker_t, "Teil 2"
1, 24072, Tempo, 497925
1, 24130, Tempo, 495868
1, 24187, Tempo, 493827
1, 24264, Tempo, 491803
1, 24322, Tempo, 489796
1, 24379, Tempo, 487805
1, 24437, Tempo, 485830
1, 24514, Tempo, 483871
1, 24571, Tempo, 481928
1, 24629, Tempo, 480000
1, 24687, Tempo, 478088
1, 24763, Tempo, 476190
1, 24821, Tempo, 474308
1, 24879, Tempo, 472441
1, 24936, Tempo, 470588
1, 24955, Tempo, 465116
1, 25090, Tempo, 466926
1, 25205, Tempo, 468750
1, 25320, Tempo, 470588
1, 25435, Tempo, 472441
1, 25551, Tempo, 474308
1, 25666, Tempo, 476190
1, 25781, Tempo, 478088
1, 25795, Tempo, 419845
1, 25800, Tempo, 556948
1, 25920, Tempo, 503821
1, 27360, Tempo, 497018
1, 27720, Tempo, 548697
1, 27840, Tempo, 494805
1, 28560, Tempo, 551420
1, 28800, Tempo, 508431
1, 29736, Tempo, 493827
1, 29832, Tempo, 491803
1, 29909, Tempo, 489796
1, 29986, Tempo, 487805
1, 30063, Tempo, 485830
1, 30159, Tempo, 483871
1, 30235, Tempo, 481928
1, 30312, Tempo, 480000
1, 30389, Tempo, 478088
1, 30485, Tempo, 476190
1, 30562, Tempo, 474308
1, 30639, Tempo, 472441
1, 30715, Tempo, 470588
1, 30792, Tempo, 472441
1, 30850, Tempo, 474308
1, 30907, Tempo, 476190
1, 30965, Tempo, 478088
1, 31023, Tempo, 480000
1, 31080, Tempo, 481928
1, 31138, Tempo, 483871
1, 31195, Tempo, 485830
1, 31253, Tempo, 487805
1, 31311, Tempo, 489796
1, 31368, Tempo, 491803
1, 31426, Tempo, 493827
1, 31483, Tempo, 495868
1, 31541, Tempo, 497925
1, 31556, Tempo, 480000
1, 31560, Tempo, 556948
1, 31680, Tempo, 503821
1, 33120, Tempo, 497018
1, 33480, Tempo, 548697
1, 33600, Tempo, 494805
1, 34320, Tempo, 551420
1, 34560, Tempo, 508431
1, 35520, Tempo, 508431
1, 35880, Tempo, 556948
1, 36000, Tempo, 494805
1, 37200, Tempo, 517911
1, 37440, Tempo, 492611
1, 38400, Tempo, 489796
1, 38640, Tempo, 515508
1, 38880, Tempo, 494805
1, 40200, Tempo, 543331
1, 40320, Tempo, 513128
1, 41280, Tempo, 492611
1, 42600, Tempo, 522830
1, 42720, Tempo, 490436
1, 44040, Tempo, 515508
1, 44160, Tempo, 490436
1, 44520, Tempo, 508431
1, 44640, Tempo, 490436
1, 45000, Tempo, 510769
1, 45120, Tempo, 492611
1, 45840, Tempo, 556948
1, 45960, Tempo, 622665
1, 46080, Tempo, 494805
1, 47280, Tempo, 517911
1, 47520, Tempo, 492611
1, 48720, Tempo, 515508
1, 48960, Tempo, 492611
1, 50160, Tempo, 515508
1, 50400, Tempo, 492611
1, 51600, Tempo, 515508
1, 52290, Tempo, 492611
1, 52560, Tempo, 515508
1, 53250, Tempo, 492611
1, 53520, Tempo, 515508
1, 53760, Tempo, 497018
1, 54600, Tempo, 551420
1, 54720, Tempo, 497018
1, 55500, Tempo, 497018
1, 55680, Tempo, 500000
1, 55680, Marker_t, "Teil 2 Wiederholung"
1, 55752, Tempo, 497925
1, 55810, Tempo, 495868
1, 55867, Tempo, 493827
1, 55944, Tempo, 491803
1, 56002, Tempo, 489796
1, 56059, Tempo, 487805
1, 56117, Tempo, 485830
1, 56142, Tempo, 483871
1, 56199, Tempo, 481928
1, 56257, Tempo, 480000
1, 56295, Tempo, 478088
1, 56353, Tempo, 476190
1, 56391, Tempo, 474308
1, 56449, Tempo, 472441
1, 56487, Tempo, 470588
1, 56545, Tempo, 468750
1, 56583, Tempo, 466926
1, 56616, Tempo, 470588
1, 56635, Tempo, 465116
1, 56770, Tempo, 466926
1, 56885, Tempo, 468750
1, 57000, Tempo, 470588
1, 57115, Tempo, 472441
1, 57231, Tempo, 474308
1, 57346, Tempo, 476190
1, 57461, Tempo, 478088
1, 57475, Tempo, 419845
1, 57480, Tempo, 556948
1, 57600, Tempo, 503821
1, 59040, Tempo, 491803
1, 59400, Tempo, 548697
1, 59520, Tempo, 494805
1, 60240, Tempo, 551420
1, 60480, Tempo, 508431
1, 61416, Tempo, 493827
1, 61422, Tempo, 504202
1, 61479, Tempo, 502092
1, 61518, Tempo, 500000
1, 61556, Tempo, 497925
1, 61595, Tempo, 495868
1, 61633, Tempo, 493827
1, 61671, Tempo, 491803
1, 61710, Tempo, 489796
1, 61748, Tempo, 487805
1, 61787, Tempo, 485830
1, 61825, Tempo, 483871
1, 61863, Tempo, 481928
1, 61915, Tempo, 481928
1, 61992, Tempo, 480000
1, 62069, Tempo, 478088
1, 62165, Tempo, 476190
1, 62242, Tempo, 474308
1, 62319, Tempo, 472441
1, 62395, Tempo, 470588
1, 62472, Tempo, 472441
1, 62530, Tempo, 474308
1, 62587, Tempo, 476190
1, 62645, Tempo, 478088
1, 62703, Tempo, 480000
1, 62760, Tempo, 481928
1, 62818, Tempo, 483871
1, 62875, Tempo, 485830
1, 62933, Tempo, 487805
1, 62991, Tempo, 489796
1, 63048, Tempo, 491803
1, 63106, Tempo, 493827
1, 63163, Tempo, 495868
1, 63221, Tempo, 497925
1, 63236, Tempo, 480000
1, 63240, Tempo, 556948
