0, 0, Header, 1, 17, 480
1, 0, Start_track
1, 0, Title_t, "Beethoven: Sonate Opus 90, 1. Satz"
1, 0, Copyright_t, "Copyright © 2014 by Bernd Krueger"
1, 0, Text_t, "Bernd Krueger"
1, 0, Text_t, "Mit Lebhaftigkeit und durchaus mit Empfindung und Ausdruck"
1, 0, Text_t, "Erstellt: 5.2.2014\012"
1, 0, Text_t, "Dauer: 4:53 Minuten\012"
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, 1, "major"
1, 0, Tempo, 400534
1, 960, Tempo, 411523
1, 1440, Tempo, 400534
1, 2400, Tempo, 410116
1, 2880, Tempo, 400534
1, 5280, Tempo, 411523
1, 5760, Tempo, 400534
1, 6720, Tempo, 407332
1, 7200, Tempo, 400534
1, 8160, Tempo, 414365
1, 8640, Tempo, 399202
1, 11040, Tempo, 404585
1, 11520, Tempo, 399202
1, 12480, Tempo, 390117
1, 13440, Tempo, 383877
1, 13920, Tempo, 400534
1, 15360, Tempo, 388853
1, 16320, Tempo, 381437
1, 16800, Tempo, 404585
1, 17280, Tempo, 397878
1, 18240, Tempo, 391389
1, 19200, Tempo, 399202
1, 21120, Tempo, 391389
1, 22080, Tempo, 407332
1, 22560, Tempo, 450113
1, 23040, Tempo, 507185
1, 24000, Tempo, 392670
1, 24960, Tempo, 401875
1, 25440, Tempo, 411523
1, 25920, Tempo, 400534
1, 26880, Tempo, 411523
1, 27840, Tempo, 400534
1, 28560, Tempo, 412939
1, 28800, Tempo, 400534
1, 29280, Tempo, 412939
1, 29760, Tempo, 388853
1, 30240, Tempo, 397878
1, 30720, Tempo, 401875
1, 31200, Tempo, 417246
1, 31680, Tempo, 403226
1, 32640, Tempo, 415800
1, 33840, Tempo, 451807
1, 34080, Tempo, 471328
1, 34320, Tempo, 529568
1, 34560, Tempo, 502934
1, 35520, Tempo, 393959
1, 36000, Tempo, 396563
1, 36960, Tempo, 391389
1, 37440, Tempo, 395257
1, 38400, Tempo, 390117
1, 38880, Tempo, 395257
1, 39840, Tempo, 391389
1, 40320, Tempo, 396563
1, 40800, Tempo, 410397
1, 41280, Tempo, 407332
1, 41760, Tempo, 400534
1, 42660, Tempo, 391389
1, 43170, Tempo, 392670
1, 43680, Tempo, 393959
1, 44160, Tempo, 393959
1, 44190, Tempo, 396563
1, 44220, Tempo, 399202
1, 44250, Tempo, 401875
1, 44280, Tempo, 404585
1, 44310, Tempo, 407332
1, 44340, Tempo, 410116
1, 44370, Tempo, 412939
1, 44400, Tempo, 415800
1, 44430, Tempo, 418702
1, 44460, Tempo, 421644
1, 44490, Tempo, 424628
1, 44520, Tempo, 427655
