0, 0, Header, 1, 8, 480
1, 0, Start_track
1, 0, Title_t, "Beethoven Sonata No. 21 in C major"
1, 0, Title_t, "1. Movement"
1, 0, Copyright_t, "Copyright © 2003 by Bernd Krueger "
1, 0, Text_t, "Ludwig van Beethoven"
1, 0, Text_t, "Allegro con brio"
1, 0, Text_t, "Fertiggestellt am 30.11.2003\012"
1, 0, Text_t, "Update am 23.6.2012\012"
1, 0, Text_t, "Dauer: 10:21 Minuten\012"
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 373902
1, 480, Tempo, 371517
1, 980, Tempo, 375117
1, 1440, Tempo, 372694
1, 1960, Tempo, 373902
1, 2400, Tempo, 372694
1, 2880, Tempo, 373902
1, 3840, Marker_t, "Part 1"
1, 3880, Tempo, 373902
1, 5520, Tempo, 389610
1, 5760, Tempo, 379747
1, 7440, Tempo, 387097
1, 7680, Tempo, 373902
1, 8160, Tempo, 370325
1, 8640, Tempo, 375117
1, 9600, Tempo, 373902
1, 10080, Tempo, 375117
1, 10560, Tempo, 370325
1, 11040, Tempo, 371517
1, 11540, Tempo, 372694
1, 13200, Tempo, 390879
1, 13440, Tempo, 379747
1, 14840, Tempo, 383803
1, 15360, Tempo, 373902
1, 15840, Tempo, 371517
1, 16320, Tempo, 375117
1, 17280, Tempo, 373902
1, 17760, Tempo, 377572
1, 18240, Tempo, 373902
1, 19200, Tempo, 375117
1, 19240, Tempo, 376341
1, 19280, Tempo, 378788
1, 19320, Tempo, 380035
1, 19360, Tempo, 382555
1, 19400, Tempo, 383803
1, 19440, Tempo, 386374
1, 19480, Tempo, 390269
1, 19520, Tempo, 399707
1, 19560, Tempo, 409584
1, 19600, Tempo, 419962
1, 19640, Tempo, 430911
1, 19680, Tempo, 373902
1, 20640, Tempo, 380035
1, 21120, Tempo, 397351
1, 21600, Tempo, 436364
1, 22080, Tempo, 458015
1, 22560, Tempo, 576923
1, 23040, Tempo, 445831
1, 24960, Tempo, 373902
1, 25440, Tempo, 371517
1, 26400, Tempo, 373902
1, 26900, Tempo, 373902
1, 27360, Tempo, 370325
1, 28340, Tempo, 373902
1, 28800, Tempo, 373902
1, 30480, Tempo, 387097
1, 30720, Tempo, 378549
1, 32400, Tempo, 385084
1, 32640, Tempo, 373902
1, 33120, Tempo, 370325
1, 34080, Tempo, 376341
1, 34560, Tempo, 373902
1, 35040, Tempo, 371517
1, 35540, Tempo, 376341
1, 36480, Tempo, 373902
1, 38160, Tempo, 388350
1, 38400, Tempo, 378549
1, 40080, Tempo, 385084
1, 40320, Tempo, 379747
1, 42000, Tempo, 392157
1, 42240, Tempo, 373902
1, 44120, Tempo, 373902
1, 44440, Tempo, 375117
1, 44760, Tempo, 376341
1, 45080, Tempo, 377572
1, 45400, Tempo, 378788
1, 45720, Tempo, 380035
1, 46000, Tempo, 381291
1, 46080, Tempo, 376341
1, 46400, Tempo, 375117
1, 46720, Tempo, 373902
1, 47040, Tempo, 373902
1, 49680, Tempo, 392927
1, 49920, Tempo, 373902
1, 52800, Tempo, 373902
1, 53760, Tempo, 375117
1, 54400, Tempo, 376341
1, 55040, Tempo, 377572
1, 55640, Tempo, 378788
1, 55680, Tempo, 375117
1, 55960, Tempo, 376341
1, 56240, Tempo, 377572
1, 56520, Tempo, 378788
1, 56800, Tempo, 380035
1, 57080, Tempo, 381291
1, 57360, Tempo, 399707
1, 57600, Tempo, 383803
1, 57640, Tempo, 383803
1, 59280, Tempo, 401070
1, 59520, Tempo, 383803
1, 59560, Tempo, 383803
1, 59880, Tempo, 385084
1, 60200, Tempo, 386374
1, 60520, Tempo, 387672
1, 60840, Tempo, 388954
1, 61120, Tempo, 390269
1, 61440, Tempo, 387672
1, 61760, Tempo, 388954
1, 62080, Tempo, 390269
1, 62360, Tempo, 391594
1, 62880, Tempo, 390269
1, 63080, Tempo, 391594
1, 63240, Tempo, 392927
1, 63440, Tempo, 394244
1, 63600, Tempo, 395596
1, 63800, Tempo, 396957
1, 63960, Tempo, 398327
1, 64160, Tempo, 399707
1, 64320, Tempo, 401070
1, 64340, Tempo, 394244
1, 64380, Tempo, 395596
1, 64400, Tempo, 396957
1, 64420, Tempo, 398327
1, 64460, Tempo, 399707
1, 64480, Tempo, 401070
1, 64500, Tempo, 402468
1, 64540, Tempo, 403877
1, 64560, Tempo, 405296
1, 64580, Tempo, 406697
1, 64600, Tempo, 408136
1, 64640, Tempo, 409584
1, 64660, Tempo, 411043
1, 64680, Tempo, 412485
1, 64720, Tempo, 413964
1, 64740, Tempo, 415455
1, 64760, Tempo, 416956
1, 64780, Tempo, 418468
1, 64800, Tempo, 421496
1, 64820, Tempo, 426136
1, 64840, Tempo, 430911
1, 64860, Tempo, 434122
1, 64880, Tempo, 439046
1, 64900, Tempo, 444115
1, 64920, Tempo, 447527
1, 64940, Tempo, 452796
1, 64960, Tempo, 458155
1, 64980, Tempo, 461787
1, 65000, Tempo, 467399
1, 65020, Tempo, 473111
1, 65040, Tempo, 477023
1, 65060, Tempo, 482975
1, 65080, Tempo, 489077
1, 65100, Tempo, 493259
1, 65120, Tempo, 499625
1, 65140, Tempo, 506158
1, 65160, Tempo, 510638
1, 65180, Tempo, 517464
1, 65200, Tempo, 524476
1, 65220, Tempo, 531726
1, 65240, Tempo, 551978
1, 65260, Tempo, 582468
1, 65280, Tempo, 440270
1, 66240, Tempo, 430601
1, 66720, Tempo, 455650
1, 67200, Tempo, 441924
1, 68640, Tempo, 462820
1, 69120, Tempo, 445269
1, 70080, Tempo, 465116
1, 70560, Tempo, 489796
1, 71040, Tempo, 454545
1, 72000, Tempo, 463320
1, 72480, Tempo, 466490
1, 72960, Tempo, 440270
1, 73920, Tempo, 430601
1, 74400, Tempo, 455650
1, 74880, Tempo, 441924
1, 76320, Tempo, 462820
1, 76800, Tempo, 445269
1, 77760, Tempo, 435382
1, 78240, Tempo, 461007
1, 78680, Tempo, 457422
1, 78720, Tempo, 451026
1, 79200, Tempo, 449270
1, 79680, Tempo, 447527
1, 80640, Tempo, 434122
1, 81600, Tempo, 424598
1, 82080, Tempo, 449270
1, 82560, Tempo, 435761
1, 84000, Tempo, 456343
1, 84480, Tempo, 439046
1, 85440, Tempo, 429307
1, 85920, Tempo, 454545
1, 86400, Tempo, 435761
1, 87360, Tempo, 440723
1, 87840, Tempo, 459982
1, 88320, Tempo, 434122
1, 89280, Tempo, 424598
1, 89760, Tempo, 449270
1, 90240, Tempo, 435761
1, 91680, Tempo, 456343
1, 92160, Tempo, 439046
1, 92480, Tempo, 463643
1, 92640, Tempo, 444115
1, 92960, Tempo, 475059
1, 93120, Tempo, 459982
1, 93200, Tempo, 449270
1, 93440, Tempo, 463643
1, 93600, Tempo, 451026
1, 93920, Tempo, 465513
1, 94071, Tempo, 435761
1, 94080, Tempo, 437413
1, 94880, Tempo, 449270
1, 95040, Tempo, 435761
1, 95840, Tempo, 451026
1, 96000, Tempo, 430911
1, 96800, Tempo, 449270
1, 96960, Tempo, 427716
1, 97280, Tempo, 445831
1, 97440, Tempo, 427716
1, 97920, Tempo, 426136
1, 98720, Tempo, 440723
1, 98880, Tempo, 429307
1, 99680, Tempo, 442413
1, 99840, Tempo, 429307
1, 100640, Tempo, 442413
1, 100800, Tempo, 430911
1, 101120, Tempo, 444115
1, 101280, Tempo, 427716
1, 101600, Tempo, 444115
1, 101760, Tempo, 426136
1, 102560, Tempo, 440723
1, 102720, Tempo, 427716
1, 103520, Tempo, 439046
1, 103680, Tempo, 424598
1, 104480, Tempo, 465513
1, 104640, Tempo, 426136
1, 104960, Tempo, 459982
1, 105120, Tempo, 424598
1, 105600, Tempo, 423042
1, 106400, Tempo, 439046
1, 106560, Tempo, 421496
1, 107360, Tempo, 463643
1, 107520, Tempo, 419962
1, 108320, Tempo, 440723
1, 108480, Tempo, 418468
1, 109280, Tempo, 463643
1, 109440, Tempo, 413964
1, 109620, Tempo, 412485
1, 109780, Tempo, 411043
1, 109940, Tempo, 409584
1, 110100, Tempo, 408136
1, 110260, Tempo, 406697
1, 110420, Tempo, 405296
1, 111240, Tempo, 437413
1, 111340, Tempo, 402468
1, 111540, Tempo, 401070
1, 111740, Tempo, 399707
1, 111940, Tempo, 398327
1, 112140, Tempo, 396957
1, 112320, Tempo, 395596
1, 113160, Tempo, 434122
1, 113280, Tempo, 394244
1, 113600, Tempo, 392927
1, 113920, Tempo, 391594
1, 114220, Tempo, 390269
1, 115080, Tempo, 405296
1, 115200, Tempo, 380035
1, 117120, Tempo, 370370
1, 117140, Tempo, 369231
1, 117180, Tempo, 368098
1, 117260, Tempo, 371517
1, 117280, Tempo, 373832
1, 117320, Tempo, 376176
1, 117340, Tempo, 377358
1, 117380, Tempo, 373832
1, 117400, Tempo, 371517
1, 117420, Tempo, 370370
1, 117480, Tempo, 371517
1, 117500, Tempo, 373832
1, 117520, Tempo, 375000
1, 117540, Tempo, 377358
1, 117580, Tempo, 373832
1, 117700, Tempo, 372671
1, 117720, Tempo, 369231
1, 117740, Tempo, 370370
1, 117760, Tempo, 372671
1, 117840, Tempo, 391594
1, 118080, Tempo, 375000
1, 118100, Tempo, 373832
1, 118120, Tempo, 371517
1, 118160, Tempo, 369231
1, 118200, Tempo, 368098
1, 118220, Tempo, 366972
1, 118240, Tempo, 370370
1, 118260, Tempo, 372671
1, 118280, Tempo, 373832
1, 118300, Tempo, 375000
1, 118400, Tempo, 371517
1, 118420, Tempo, 369231
1, 118440, Tempo, 368098
1, 118460, Tempo, 366972
1, 118520, Tempo, 369231
1, 118540, Tempo, 372671
1, 118560, Tempo, 373832
1, 118580, Tempo, 375000
1, 118600, Tempo, 376176
1, 118620, Tempo, 378549
1, 118640, Tempo, 377358
1, 118660, Tempo, 375000
1, 118680, Tempo, 372671
1, 118700, Tempo, 370370
1, 118720, Tempo, 369231
1, 118760, Tempo, 373832
1, 118800, Tempo, 390269
1, 119040, Tempo, 373902
1, 119060, Tempo, 373832
1, 119080, Tempo, 372671
1, 119100, Tempo, 371517
1, 119120, Tempo, 370370
1, 119140, Tempo, 368098
1, 119180, Tempo, 369231
1, 119200, Tempo, 372671
1, 119220, Tempo, 377358
1, 119260, Tempo, 376176
1, 119280, Tempo, 372671
1, 119320, Tempo, 370370
1, 119340, Tempo, 369231
1, 119400, Tempo, 372671
1, 119420, Tempo, 373832
1, 119440, Tempo, 375000
1, 119460, Tempo, 376176
1, 119500, Tempo, 375000
1, 119520, Tempo, 372671
1, 119540, Tempo, 370370
1, 119560, Tempo, 369231
1, 119620, Tempo, 371517
1, 119640, Tempo, 373832
1, 119660, Tempo, 372671
1, 119760, Tempo, 387672
1, 120000, Tempo, 373902
1, 120020, Tempo, 372671
1, 120040, Tempo, 370370
1, 120080, Tempo, 368098
1, 120100, Tempo, 366972
1, 120120, Tempo, 368098
1, 120140, Tempo, 371517
1, 120160, Tempo, 373832
1, 120180, Tempo, 376176
1, 120240, Tempo, 375000
1, 120260, Tempo, 371517
1, 120280, Tempo, 370370
1, 120300, Tempo, 369231
1, 120320, Tempo, 368098
1, 120340, Tempo, 366972
1, 120400, Tempo, 369231
1, 120420, Tempo, 370370
1, 120440, Tempo, 372671
1, 120460, Tempo, 373832
