0, 0, Header, 1, 17, 240
1, 0, Start_track
1, 47400, Tempo, 727273
1, 47520, Tempo, 666667
1, 47880, Tempo, 754717
1, 48000, Tempo, 666667
1, 48360, Tempo, 727273
1, 48480, Tempo, 666667
1, 48840, Tempo, 754717
1, 48960, Tempo, 666667
1, 49320, Tempo, 727273
1, 49440, Tempo, 666667
1, 49800, Tempo, 754717
1, 49920, Tempo, 666667
1, 50280, Tempo, 727273
1, 50400, Tempo, 888889
1, 50460, Tempo, 666667
1, 50760, Tempo, 754717
1, 50880, Tempo, 666667
1, 51240, Tempo, 727273
1, 51360, Tempo, 666667
1, 51720, Tempo, 754717
1, 51840, Tempo, 666667
1, 52200, Tempo, 727273
1, 52320, Tempo, 666667
1, 52680, Tempo, 754717
1, 52800, Tempo, 666667
1, 53160, Tempo, 727273
1, 53280, Tempo, 666667
1, 53520, Tempo, 701754
1, 53640, Tempo, 754717
1, 53760, Tempo, 842105
1, 53880, Tempo, 711069
1, 54000, Tempo, 666667
1, 54120, Tempo, 727273
1, 54240, Tempo, 666667
1, 54600, Tempo, 754717
1, 54720, Tempo, 666667
1, 55080, Tempo, 727273
1, 55200, Tempo, 666667
1, 55560, Tempo, 754717
1, 55680, Tempo, 666667
1, 56040, Tempo, 727273
1, 56160, Tempo, 666667
1, 56520, Tempo, 754717
1, 56640, Tempo, 666667
1, 57000, Tempo, 727273
1, 57120, Tempo, 666667
1, 57480, Tempo, 754717
1, 57600, Tempo, 666667
1, 57960, Tempo, 727273
1, 58080, Tempo, 666667
1, 58440, Tempo, 754717
1, 58560, Tempo, 666667
1, 58920, Tempo, 727273
1, 59040, Tempo, 666667
1, 59400, Tempo, 754717
1, 59520, Tempo, 666667
1, 59880, Tempo, 727273
1, 60000, Tempo, 666667
1, 60360, Tempo, 754717
1, 60480, Tempo, 666667
1, 60840, Tempo, 727273
1, 60960, Tempo, 666667
1, 61320, Tempo, 754717
1, 61440, Tempo, 666667
1, 61800, Tempo, 765501
1, 61920, Tempo, 701754
1, 62280, Tempo, 803966
1, 62400, Tempo, 975610
1, 62460, Tempo, 683761
1, 62760, Tempo, 727273
1, 62880, Tempo, 666667
1, 63240, Tempo, 754717
1, 63360, Tempo, 941176
1, 63420, Tempo, 666667
1, 63720, Tempo, 727273
1, 63840, Tempo, 666667
1, 64200, Tempo, 754717
1, 64320, Tempo, 677966
1, 64680, Tempo, 727273
1, 64800, Tempo, 666667
1, 65160, Tempo, 754717
1, 65280, Tempo, 677966
1, 65640, Tempo, 727273
1, 65760, Tempo, 666667
1, 66120, Tempo, 754717
1, 66240, Tempo, 677966
1, 66600, Tempo, 727273
1, 66720, Tempo, 666667
1, 67080, Tempo, 754717
1, 67200, Tempo, 898876
1, 67260, Tempo, 666667
1, 67560, Tempo, 727273
1, 67680, Tempo, 666667
1, 68040, Tempo, 754717
1, 68160, Tempo, 842105
1, 68220, Tempo, 666667
1, 68520, Tempo, 727273
1, 68640, Tempo, 666667
1, 69000, Tempo, 754717
1, 69120, Tempo, 800000
1, 69180, Tempo, 666667
1, 69480, Tempo, 727273
1, 69600, Tempo, 666667
1, 69960, Tempo, 754717
1, 70080, Tempo, 666667
1, 70440, Tempo, 727273
1, 70560, Tempo, 666667
1, 70920, Tempo, 754717
1, 71040, Tempo, 666667
1, 71400, Tempo, 727273
1, 71520, Tempo, 666667
1, 71880, Tempo, 754717
1, 72000, Tempo, 666667
1, 72360, Tempo, 727273
1, 72480, Tempo, 666667
1, 72840, Tempo, 754717
1, 72960, Tempo, 666667
1, 73320, Tempo, 727273
1, 73440, Tempo, 666667
1, 73800, Tempo, 754717
1, 73920, Tempo, 666667
1, 74280, Tempo, 727273
1, 74400, Tempo, 666667
1, 74760, Tempo, 754717
1, 74880, Tempo, 666667
1, 75240, Tempo, 727273
1, 75360, Tempo, 666667
1, 75720, Tempo, 754717
1, 75840, Tempo, 666667
1, 76200, Tempo, 727273
1, 76320, Tempo, 666667
1, 76680, Tempo, 754717
1, 76800, Tempo, 666667
1, 77160, Tempo, 727273
1, 77280, Tempo, 689655
1, 77640, Tempo, 754717
1, 77760, Tempo, 808081
1, 77880, Tempo, 683761
1, 78120, Tempo, 727273
1, 78240, Tempo, 677966
1, 78720, Tempo, 754717
1, 78840, Tempo, 666667
1, 79200, Tempo, 733945
1, 79320, Tempo, 666667
1, 79560, Tempo, 754717
1, 79680, Tempo, 666667
1, 80040, Tempo, 727273
1, 80160, Tempo, 666667
1, 80520, Tempo, 754717
1, 80640, Tempo, 666667
1, 81000, Tempo, 727273
1, 81120, Tempo, 666667
1, 81480, Tempo, 754717
1, 81600, Tempo, 666667
1, 81960, Tempo, 727273
1, 82080, Tempo, 666667
1, 82440, Tempo, 754717
1, 82560, Tempo, 666667
1, 82920, Tempo, 727273
1, 83040, Tempo, 677966
1, 83400, Tempo, 754717
1, 83520, Tempo, 683761
1, 83880, Tempo, 754717
1, 84000, Tempo, 689655
1, 84180, Tempo, 888889
1, 84240, Tempo, 704804
1, 84360, Tempo, 800000
1, 84480, Tempo, 993871
1, 84540, Tempo, 747664
1, 84600, Tempo, 666667
1, 84840, Tempo, 727273
1, 84960, Tempo, 683761
1, 85320, Tempo, 754717
1, 85440, Tempo, 683761
1, 85800, Tempo, 727273
1, 85920, Tempo, 683761
1, 86280, Tempo, 754717
1, 86400, Tempo, 683761
1, 86760, Tempo, 727273
1, 86880, Tempo, 683761
1, 87240, Tempo, 754717
1, 87360, Tempo, 683761
1, 87720, Tempo, 727273
1, 87840, Tempo, 683761
1, 88200, Tempo, 754717
1, 88320, Tempo, 666667
1, 88680, Tempo, 727273
1, 88800, Tempo, 666667
1, 89160, Tempo, 754717
1, 89280, Tempo, 686656
1, 89760, Tempo, 707965
1, 90000, Tempo, 883913
1, 90060, Tempo, 727273
1, 90240, Tempo, 1000000
1, 90480, Tempo, 1331853
1, 91200, Tempo, 1739130
1, 91380, Tempo, 2285714
1, 91440, Tempo, 1333333
1, 91650, Tempo, 3821656
1, 91680, Tempo, 1777778
1, 91680, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "soprano"
2, 0, Program_c, 0, 19
2, 0, Control_c, 0, 7, 127
2, 0, Control_c, 0, 10, 64
2, 3480, Note_on_c, 0, 81, 64
2, 3536, Note_on_c, 0, 81, 0
2, 3600, Note_on_c, 0, 81, 64
2, 3647, Note_on_c, 0, 81, 0
2, 3720, Note_on_c, 0, 81, 64
2, 3764, Note_on_c, 0, 81, 0
2, 3840, Note_on_c, 0, 81, 64
2, 3960, Note_on_c, 0, 79, 64
2, 3972, Note_on_c, 0, 81, 0
2, 4010, Note_on_c, 0, 79, 0
2, 4020, Note_on_c, 0, 77, 64
2, 4058, Note_on_c, 0, 77, 0
2, 4080, Note_on_c, 0, 79, 64
2, 4153, Note_on_c, 0, 79, 0
2, 4200, Note_on_c, 0, 76, 64
2, 4278, Note_on_c, 0, 76, 0
2, 4320, Note_on_c, 0, 77, 64
2, 4440, Note_on_c, 0, 77, 0
2, 4560, Note_on_c, 0, 77, 64
2, 4643, Note_on_c, 0, 77, 0
2, 4800, Note_on_c, 0, 76, 64
2, 4896, Note_on_c, 0, 76, 0
2, 5040, Note_on_c, 0, 76, 64
2, 5113, Note_on_c, 0, 76, 0
2, 5400, Note_on_c, 0, 77, 64
2, 5455, Note_on_c, 0, 77, 0
2, 5520, Note_on_c, 0, 77, 64
2, 5563, Note_on_c, 0, 77, 0
2, 5640, Note_on_c, 0, 77, 64
2, 5677, Note_on_c, 0, 77, 0
2, 5760, Note_on_c, 0, 77, 64
2, 5880, Note_on_c, 0, 76, 64
2, 5890, Note_on_c, 0, 77, 0
2, 5925, Note_on_c, 0, 76, 0
2, 5940, Note_on_c, 0, 74, 64
2, 5980, Note_on_c, 0, 74, 0
2, 6000, Note_on_c, 0, 76, 64
2, 6060, Note_on_c, 0, 79, 64
2, 6064, Note_on_c, 0, 76, 0
2, 6120, Note_on_c, 0, 73, 64
2, 6129, Note_on_c, 0, 79, 0
2, 6152, Note_on_c, 0, 73, 0
2, 6180, Note_on_c, 0, 74, 64
2, 6228, Note_on_c, 0, 74, 0
2, 6240, Note_on_c, 0, 73, 64
2, 6308, Note_on_c, 0, 73, 0
2, 6540, Note_on_c, 0, 74, 64
2, 6600, Note_on_c, 0, 74, 0
2, 6780, Note_on_c, 0, 64, 64
2, 6839, Note_on_c, 0, 64, 0
2, 6840, Note_on_c, 0, 68, 64
2, 6870, Note_on_c, 0, 68, 0
2, 6900, Note_on_c, 0, 71, 64
2, 6952, Note_on_c, 0, 71, 0
2, 6960, Note_on_c, 0, 72, 64
2, 7020, Note_on_c, 0, 76, 64
2, 7029, Note_on_c, 0, 72, 0
2, 7080, Note_on_c, 0, 69, 64
2, 7083, Note_on_c, 0, 76, 0
2, 7128, Note_on_c, 0, 69, 0
2, 7140, Note_on_c, 0, 67, 64
2, 7181, Note_on_c, 0, 67, 0
2, 7200, Note_on_c, 0, 66, 64
2, 7316, Note_on_c, 0, 66, 0
2, 7440, Note_on_c, 0, 66, 64
2, 7552, Note_on_c, 0, 66, 0
2, 7680, Note_on_c, 0, 67, 64
2, 7784, Note_on_c, 0, 67, 0
2, 8220, Note_on_c, 0, 67, 64
2, 8280, Note_on_c, 0, 70, 64
2, 8290, Note_on_c, 0, 67, 0
2, 8338, Note_on_c, 0, 70, 0
2, 8340, Note_on_c, 0, 74, 64
2, 8381, Note_on_c, 0, 74, 0
2, 8400, Note_on_c, 0, 72, 64
2, 8460, Note_on_c, 0, 70, 64
2, 8469, Note_on_c, 0, 72, 0
2, 8520, Note_on_c, 0, 69, 64
2, 8534, Note_on_c, 0, 70, 0
2, 8569, Note_on_c, 0, 69, 0
2, 8580, Note_on_c, 0, 67, 64
2, 8638, Note_on_c, 0, 67, 0
2, 8640, Note_on_c, 0, 69, 64
2, 8700, Note_on_c, 0, 64, 64
2, 8712, Note_on_c, 0, 69, 0
2, 8760, Note_on_c, 0, 65, 64
2, 8762, Note_on_c, 0, 64, 0
2, 8798, Note_on_c, 0, 65, 0
2, 8820, Note_on_c, 0, 61, 64
2, 8876, Note_on_c, 0, 61, 0
2, 8880, Note_on_c, 0, 62, 64
2, 8937, Note_on_c, 0, 62, 0
2, 8940, Note_on_c, 0, 65, 64
2, 8998, Note_on_c, 0, 65, 0
2, 9000, Note_on_c, 0, 69, 64
2, 9060, Note_on_c, 0, 60, 64
2, 9119, Note_on_c, 0, 60, 0
2, 9120, Note_on_c, 0, 58, 64
2, 9129, Note_on_c, 0, 69, 0
2, 9239, Note_on_c, 0, 58, 0
2, 13020, Note_on_c, 0, 62, 64
2, 13080, Note_on_c, 0, 67, 64
2, 13084, Note_on_c, 0, 62, 0
2, 13130, Note_on_c, 0, 67, 0
2, 13140, Note_on_c, 0, 70, 64
2, 13201, Note_on_c, 0, 70, 0
2, 13260, Note_on_c, 0, 62, 64
2, 13317, Note_on_c, 0, 62, 0
2, 13320, Note_on_c, 0, 64, 64
2, 13380, Note_on_c, 0, 61, 64
2, 13384, Note_on_c, 0, 64, 0
2, 13440, Note_on_c, 0, 62, 64
2, 13442, Note_on_c, 0, 61, 0
2, 13502, Note_on_c, 0, 62, 0
2, 13560, Note_on_c, 0, 81, 64
2, 13613, Note_on_c, 0, 81, 0
2, 13680, Note_on_c, 0, 81, 64
2, 13730, Note_on_c, 0, 81, 0
2, 13800, Note_on_c, 0, 81, 64
2, 13839, Note_on_c, 0, 81, 0
2, 13920, Note_on_c, 0, 81, 64
2, 14040, Note_on_c, 0, 79, 64
2, 14053, Note_on_c, 0, 81, 0
2, 14092, Note_on_c, 0, 79, 0
2, 14100, Note_on_c, 0, 77, 64
2, 14143, Note_on_c, 0, 77, 0
2, 14160, Note_on_c, 0, 79, 64
2, 14232, Note_on_c, 0, 79, 0
2, 14280, Note_on_c, 0, 76, 64
2, 14332, Note_on_c, 0, 76, 0
2, 14400, Note_on_c, 0, 77, 64
2, 14488, Note_on_c, 0, 77, 0
2, 14640, Note_on_c, 0, 82, 64
2, 14729, Note_on_c, 0, 82, 0
2, 14880, Note_on_c, 0, 76, 64
2, 14985, Note_on_c, 0, 76, 0
2, 15120, Note_on_c, 0, 81, 64
2, 15480, Note_on_c, 0, 79, 64
2, 15497, Note_on_c, 0, 81, 0
2, 15549, Note_on_c, 0, 79, 0
2, 15600, Note_on_c, 0, 79, 64
2, 15687, Note_on_c, 0, 79, 0
2, 15720, Note_on_c, 0, 79, 64
2, 15789, Note_on_c, 0, 79, 0
2, 15840, Note_on_c, 0, 79, 64
2, 15960, Note_on_c, 0, 77, 64
2, 15975, Note_on_c, 0, 79, 0
2, 16016, Note_on_c, 0, 77, 0
2, 16020, Note_on_c, 0, 76, 64
2, 16048, Note_on_c, 0, 76, 0
2, 16080, Note_on_c, 0, 77, 64
2, 16190, Note_on_c, 0, 77, 0
2, 16200, Note_on_c, 0, 74, 64
2, 16285, Note_on_c, 0, 74, 0
2, 16320, Note_on_c, 0, 76, 64
2, 16448, Note_on_c, 0, 76, 0
2, 16560, Note_on_c, 0, 81, 64
2, 16679, Note_on_c, 0, 81, 0
2, 16800, Note_on_c, 0, 74, 64
2, 16922, Note_on_c, 0, 74, 0
2, 17040, Note_on_c, 0, 79, 64
2, 17400, Note_on_c, 0, 77, 64
2, 17409, Note_on_c, 0, 79, 0
2, 17439, Note_on_c, 0, 77, 0
2, 17520, Note_on_c, 0, 77, 64
2, 17626, Note_on_c, 0, 77, 0
2, 17640, Note_on_c, 0, 77, 64
2, 17691, Note_on_c, 0, 77, 0
2, 17760, Note_on_c, 0, 77, 64
2, 17880, Note_on_c, 0, 76, 64
2, 17882, Note_on_c, 0, 77, 0
2, 17919, Note_on_c, 0, 76, 0
2, 17940, Note_on_c, 0, 74, 64
2, 17976, Note_on_c, 0, 74, 0
2, 18000, Note_on_c, 0, 76, 64
2, 18120, Note_on_c, 0, 77, 64
2, 18125, Note_on_c, 0, 76, 0
2, 18178, Note_on_c, 0, 77, 0
2, 18180, Note_on_c, 0, 76, 64
2, 18217, Note_on_c, 0, 76, 0
2, 18240, Note_on_c, 0, 74, 64
2, 18375, Note_on_c, 0, 74, 0
2, 18480, Note_on_c, 0, 79, 64
2, 18840, Note_on_c, 0, 77, 64
2, 18858, Note_on_c, 0, 79, 0
2, 18893, Note_on_c, 0, 77, 0
2, 18900, Note_on_c, 0, 76, 64
2, 18941, Note_on_c, 0, 76, 0
2, 18960, Note_on_c, 0, 77, 64
2, 19080, Note_on_c, 0, 79, 64
2, 19090, Note_on_c, 0, 77, 0
2, 19129, Note_on_c, 0, 79, 0
2, 19140, Note_on_c, 0, 77, 64
2, 19173, Note_on_c, 0, 77, 0
2, 19200, Note_on_c, 0, 76, 64
2, 19318, Note_on_c, 0, 76, 0
2, 19440, Note_on_c, 0, 81, 64
2, 19554, Note_on_c, 0, 81, 0
2, 19680, Note_on_c, 0, 81, 64
2, 19810, Note_on_c, 0, 81, 0
2, 19920, Note_on_c, 0, 79, 64
2, 20034, Note_on_c, 0, 79, 0
2, 20160, Note_on_c, 0, 72, 64
2, 20293, Note_on_c, 0, 72, 0
2, 20400, Note_on_c, 0, 77, 64
2, 20526, Note_on_c, 0, 77, 0
2, 20640, Note_on_c, 0, 76, 64
2, 20754, Note_on_c, 0, 76, 0
2, 20760, Note_on_c, 0, 72, 64
2, 20880, Note_on_c, 0, 74, 64
2, 20884, Note_on_c, 0, 72, 0
2, 21000, Note_on_c, 0, 76, 64
2, 21006, Note_on_c, 0, 74, 0
2, 21120, Note_on_c, 0, 77, 64
2, 21128, Note_on_c, 0, 76, 0
2, 21240, Note_on_c, 0, 76, 64
2, 21259, Note_on_c, 0, 77, 0
2, 21360, Note_on_c, 0, 76, 0
2, 21360, Note_on_c, 0, 74, 64
2, 21600, Note_on_c, 0, 74, 0
2, 21660, Note_on_c, 0, 74, 64
2, 21717, Note_on_c, 0, 74, 0
2, 21720, Note_on_c, 0, 72, 64
2, 21777, Note_on_c, 0, 72, 0
2, 21780, Note_on_c, 0, 71, 64
2, 21837, Note_on_c, 0, 71, 0
2, 21840, Note_on_c, 0, 72, 64
2, 22083, Note_on_c, 0, 72, 0
2, 22140, Note_on_c, 0, 72, 64
2, 22199, Note_on_c, 0, 72, 0
2, 22200, Note_on_c, 0, 71, 64
2, 22253, Note_on_c, 0, 71, 0
2, 22260, Note_on_c, 0, 69, 64
2, 22306, Note_on_c, 0, 69, 0
2, 22320, Note_on_c, 0, 71, 64
2, 22440, Note_on_c, 0, 68, 64
2, 22453, Note_on_c, 0, 71, 0
2, 22555, Note_on_c, 0, 68, 0
2, 22560, Note_on_c, 0, 69, 64
2, 22782, Note_on_c, 0, 69, 0
2, 22860, Note_on_c, 0, 69, 64
2, 22930, Note_on_c, 0, 69, 0
2, 22980, Note_on_c, 0, 69, 64
2, 23089, Note_on_c, 0, 69, 0
2, 23100, Note_on_c, 0, 68, 64
2, 23160, Note_on_c, 0, 66, 64
2, 23163, Note_on_c, 0, 68, 0
2, 23203, Note_on_c, 0, 66, 0
2, 23220, Note_on_c, 0, 68, 64
2, 23260, Note_on_c, 0, 68, 0
2, 23280, Note_on_c, 0, 68, 64
2, 23433, Note_on_c, 0, 68, 0
2, 23460, Note_on_c, 0, 69, 64
2, 23494, Note_on_c, 0, 69, 0
2, 23520, Note_on_c, 0, 69, 64
2, 23654, Note_on_c, 0, 69, 0
2, 28440, Note_on_c, 0, 76, 64
2, 28503, Note_on_c, 0, 76, 0
2, 28560, Note_on_c, 0, 76, 64
2, 28604, Note_on_c, 0, 76, 0
2, 28680, Note_on_c, 0, 76, 64
2, 28721, Note_on_c, 0, 76, 0
2, 28800, Note_on_c, 0, 76, 64
2, 28920, Note_on_c, 0, 76, 0
2, 28920, Note_on_c, 0, 74, 64
2, 28954, Note_on_c, 0, 74, 0
2, 28980, Note_on_c, 0, 72, 64
2, 29014, Note_on_c, 0, 72, 0
2, 29040, Note_on_c, 0, 74, 64
2, 29102, Note_on_c, 0, 74, 0
2, 29160, Note_on_c, 0, 74, 64
2, 29201, Note_on_c, 0, 74, 0
2, 29280, Note_on_c, 0, 74, 64
2, 29400, Note_on_c, 0, 72, 64
2, 29418, Note_on_c, 0, 74, 0
2, 29444, Note_on_c, 0, 72, 0
2, 29460, Note_on_c, 0, 71, 64
2, 29503, Note_on_c, 0, 71, 0
2, 29520, Note_on_c, 0, 72, 64
2, 29576, Note_on_c, 0, 72, 0
2, 29640, Note_on_c, 0, 72, 64
2, 29700, Note_on_c, 0, 72, 0
2, 29760, Note_on_c, 0, 77, 64
2, 29820, Note_on_c, 0, 79, 64
2, 29831, Note_on_c, 0, 77, 0
2, 29875, Note_on_c, 0, 79, 0
2, 29880, Note_on_c, 0, 77, 64
2, 29926, Note_on_c, 0, 77, 0
2, 29940, Note_on_c, 0, 76, 64
2, 29962, Note_on_c, 0, 76, 0
2, 30000, Note_on_c, 0, 76, 64
2, 30056, Note_on_c, 0, 76, 0
2, 30060, Note_on_c, 0, 77, 64
2, 30118, Note_on_c, 0, 77, 0
2, 30120, Note_on_c, 0, 76, 64
2, 30164, Note_on_c, 0, 76, 0
2, 30180, Note_on_c, 0, 75, 64
2, 30206, Note_on_c, 0, 75, 0
2, 30240, Note_on_c, 0, 75, 64
2, 30360, Note_on_c, 0, 76, 64
2, 30366, Note_on_c, 0, 75, 0
2, 30540, Note_on_c, 0, 74, 64
2, 30551, Note_on_c, 0, 76, 0
2, 30596, Note_on_c, 0, 74, 0
2, 30600, Note_on_c, 0, 73, 64
2, 30646, Note_on_c, 0, 73, 0
2, 30660, Note_on_c, 0, 71, 64
2, 30711, Note_on_c, 0, 71, 0
2, 30720, Note_on_c, 0, 73, 64
2, 30840, Note_on_c, 0, 74, 64
2, 30849, Note_on_c, 0, 73, 0
2, 31020, Note_on_c, 0, 72, 64
2, 31025, Note_on_c, 0, 74, 0
2, 31060, Note_on_c, 0, 72, 0
2, 31080, Note_on_c, 0, 71, 64
2, 31128, Note_on_c, 0, 71, 0
2, 31140, Note_on_c, 0, 69, 64
2, 31186, Note_on_c, 0, 69, 0
2, 31200, Note_on_c, 0, 71, 64
2, 31260, Note_on_c, 0, 74, 64
2, 31268, Note_on_c, 0, 71, 0
2, 31301, Note_on_c, 0, 74, 0
2, 31320, Note_on_c, 0, 72, 64
2, 31500, Note_on_c, 0, 71, 64
2, 31517, Note_on_c, 0, 72, 0
2, 31560, Note_on_c, 0, 69, 64
2, 31567, Note_on_c, 0, 71, 0
2, 31618, Note_on_c, 0, 69, 0
2, 31620, Note_on_c, 0, 68, 64
2, 31680, Note_on_c, 0, 69, 64
2, 31689, Note_on_c, 0, 68, 0
2, 31726, Note_on_c, 0, 69, 0
2, 31740, Note_on_c, 0, 77, 64
2, 31780, Note_on_c, 0, 77, 0
2, 31800, Note_on_c, 0, 70, 64
2, 31980, Note_on_c, 0, 69, 64
2, 31990, Note_on_c, 0, 70, 0
