0, 0, Header, 1, 5, 240
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 419580
1, 79920, Tempo, 434783
1, 80160, Tempo, 447761
1, 80400, Tempo, 465116
1, 80640, Tempo, 480000
1, 80880, Tempo, 500000
1, 81120, Tempo, 517241
1, 81360, Tempo, 540541
1, 81600, Tempo, 566038
1, 81840, Tempo, 588235
1, 82080, Tempo, 645161
1, 82560, Tempo, 681818
1, 82800, Tempo, 714286
1, 83040, Tempo, 759494
1, 83280, Tempo, 800000
1, 83520, Tempo, 545455
1, 86400, Tempo, 419580
1, 87360, Tempo, 545455
1, 92160, Tempo, 419580
1, 92400, Tempo, 437956
1, 92640, Tempo, 458015
1, 92880, Tempo, 480000
1, 93120, Tempo, 504202
1, 93360, Tempo, 530973
1, 93600, Tempo, 566038
1, 93840, Tempo, 600000
1, 94080, Tempo, 638298
1, 94320, Tempo, 681818
1, 94560, Tempo, 731707
1, 94800, Tempo, 789474
1, 94800, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "Accomp. Queen of the Night's aria from"
2, 0, Program_c, 1, 48
2, 0, Control_c, 1, 7, 80
2, 0, Control_c, 1, 10, 32
2, 0, Control_c, 1, 91, 101
2, 1920, Note_on_c, 1, 65, 112
2, 1920, Note_on_c, 1, 69, 112
2, 1920, Note_on_c, 1, 74, 112
2, 2016, Note_on_c, 1, 74, 0
2, 2016, Note_on_c, 1, 69, 0
2, 2016, Note_on_c, 1, 65, 0
2, 2160, Note_on_c, 1, 62, 112
2, 2160, Note_on_c, 1, 65, 112
2, 2160, Note_on_c, 1, 69, 112
2, 2256, Note_on_c, 1, 69, 0
2, 2256, Note_on_c, 1, 65, 0
2, 2256, Note_on_c, 1, 62, 0
2, 2400, Note_on_c, 1, 69, 112
2, 2400, Note_on_c, 1, 74, 112
2, 2400, Note_on_c, 1, 77, 112
2, 2496, Note_on_c, 1, 77, 0
2, 2496, Note_on_c, 1, 74, 0
2, 2496, Note_on_c, 1, 69, 0
2, 2640, Note_on_c, 1, 67, 112
2, 2640, Note_on_c, 1, 73, 112
2, 2640, Note_on_c, 1, 76, 112
2, 2736, Note_on_c, 1, 76, 0
2, 2736, Note_on_c, 1, 73, 0
2, 2736, Note_on_c, 1, 67, 0
2, 2880, Note_on_c, 1, 65, 112
2, 2880, Note_on_c, 1, 69, 112
2, 2880, Note_on_c, 1, 74, 112
2, 3072, Note_on_c, 1, 74, 0
2, 3072, Note_on_c, 1, 69, 0
2, 3072, Note_on_c, 1, 65, 0
2, 3360, Note_on_c, 1, 65, 127
2, 3360, Note_on_c, 1, 69, 127
2, 3360, Note_on_c, 1, 74, 127
2, 3360, Note_on_c, 1, 77, 127
2, 3552, Note_on_c, 1, 77, 0
